latitude,longitude,YYYY-MM-DD,daily_rain,max_temp,min_temp,et_morton_actual
-36.15,144.85,13/01/1985,0,39,15.3,1.6
-36.15,144.85,14/01/1985,0,42.3,18.7,1.4
-36.15,144.85,15/01/1985,0,32,19.1,3.2
-36.15,144.85,16/01/1985,0,31.8,14.2,3.9
-36.15,144.85,17/01/1985,0,24.3,10.1,4.2
-36.15,144.85,18/01/1985,0,24.6,9.1,4.4
-36.15,144.85,19/01/1985,0,27.3,9.7,1.8
-36.15,144.85,20/01/1985,0,28.4,10.2,4.3
-36.15,144.85,21/01/1985,0,33.5,10.3,3.2
-36.15,144.85,22/01/1985,0,28.8,15,2.4
-36.15,144.85,23/01/1985,0,28.2,12.6,3.9
-36.15,144.85,24/01/1985,0,26.3,12.7,4.4
-36.15,144.85,25/01/1985,0,31.6,11.1,3.4
-36.15,144.85,26/01/1985,0,35.7,13.8,3.8
-36.15,144.85,27/01/1985,0,40.1,19.5,0.3
-36.15,144.85,28/01/1985,0,32.7,14.5,2.7
-36.15,144.85,29/01/1985,0,36.6,13.6,3.8
-36.15,144.85,30/01/1985,0,37.7,16.5,0
-36.15,144.85,31/01/1985,2.2,25.5,15.6,3.4
-36.15,144.85,1/02/1985,0,28.1,10.2,3.8
-36.15,144.85,2/02/1985,0,32.6,9.2,2.6
-36.15,144.85,3/02/1985,0,37.7,13.3,2.7
-36.15,144.85,4/02/1985,0,35.5,20.5,0.3
-36.15,144.85,5/02/1985,0,38,21.5,2.5
-36.15,144.85,6/02/1985,0,37.8,20.2,3.2
-36.15,144.85,7/02/1985,0,25.2,12.5,1.3
-36.15,144.85,8/02/1985,0,28.8,11.3,2.6
-36.15,144.85,9/02/1985,0,30.3,12.3,3.4
-36.15,144.85,10/02/1985,0,32.2,13.9,3.9
-36.15,144.85,11/02/1985,0,34.1,13.2,1.3
-36.15,144.85,12/02/1985,0,33.4,16.3,0.3
-36.15,144.85,13/02/1985,0,32.7,18.7,0.3
-36.15,144.85,14/02/1985,0,28.7,12.9,2.6
-36.15,144.85,15/02/1985,0,33.8,9.9,3.5
-36.15,144.85,16/02/1985,0,25.4,13.9,2.7
-36.15,144.85,17/02/1985,0,24.4,10.4,3.4
-36.15,144.85,18/02/1985,0,27.4,11,2.4
-36.15,144.85,19/02/1985,0,31.2,12.7,2.4
-36.15,144.85,20/02/1985,3.1,31.7,17.5,1.1
-36.15,144.85,21/02/1985,0,31.8,15,3.6
-36.15,144.85,22/02/1985,0,30.8,18.1,0.6
-36.15,144.85,23/02/1985,0,27.8,13.6,3
-36.15,144.85,24/02/1985,0,33,11.3,3.4
-36.15,144.85,25/02/1985,0,30.9,12.9,1.4
-36.15,144.85,26/02/1985,0,23,13.7,3
-36.15,144.85,27/02/1985,0.1,22,8.8,0.5
-36.15,144.85,28/02/1985,0.2,27.2,9.4,3.2
-36.15,144.85,1/03/1985,0,27.7,9.7,3.1
-36.15,144.85,2/03/1985,0.7,24.5,12.9,1
-36.15,144.85,3/03/1985,0.1,28.9,9.9,3.8
-36.15,144.85,4/03/1985,0,21.5,13,3
-36.15,144.85,5/03/1985,0.1,21.7,6.9,1.5
-36.15,144.85,6/03/1985,0,23.6,8.3,3.5
-36.15,144.85,7/03/1985,0,28.7,9,2.9
-36.15,144.85,8/03/1985,0,30.8,13.4,2.5
-36.15,144.85,9/03/1985,0,32.4,15.8,2.6
-36.15,144.85,10/03/1985,0,32.5,16.5,1
-36.15,144.85,11/03/1985,0,33.9,19.2,0.3
-36.15,144.85,12/03/1985,0,33.7,21.6,0.2
-36.15,144.85,13/03/1985,0,36,20.2,0.6
-36.15,144.85,14/03/1985,0,33.7,21.7,1.4
-36.15,144.85,15/03/1985,0,34.5,19.2,1.1
-36.15,144.85,16/03/1985,0,30.4,18,0.5
-36.15,144.85,17/03/1985,2.6,24.3,15.9,1.3
-36.15,144.85,18/03/1985,0.5,25.2,16.1,0.7
-36.15,144.85,19/03/1985,0.1,27.6,14.3,2.9
-36.15,144.85,20/03/1985,0,26.5,15.9,2.3
-36.15,144.85,21/03/1985,0,31.1,17.3,2.7
-36.15,144.85,22/03/1985,0,33.8,17.8,2.7
-36.15,144.85,23/03/1985,0,32,20.4,0.6
-36.15,144.85,24/03/1985,0.9,27.7,17.3,3.6
-36.15,144.85,25/03/1985,0,27.1,11.7,1.4
-36.15,144.85,26/03/1985,0,27.2,10.1,1.6
-36.15,144.85,27/03/1985,0,30,11.4,2.4
-36.15,144.85,28/03/1985,0,31.2,13.5,2.3
-36.15,144.85,29/03/1985,0,31.6,13.8,1.8
-36.15,144.85,30/03/1985,0,30.5,12,1.8
-36.15,144.85,31/03/1985,0,32,14,0.8
-36.15,144.85,1/04/1985,0,24.1,18.1,0.3
-36.15,144.85,2/04/1985,5.5,18.5,10.2,1.5
-36.15,144.85,3/04/1985,0.7,24.7,9.7,3.5
-36.15,144.85,4/04/1985,0,26.7,12.2,2.4
-36.15,144.85,5/04/1985,0.2,28,16.4,0.8
-36.15,144.85,6/04/1985,0,26.9,14.9,1.5
-36.15,144.85,7/04/1985,0,28.1,14.1,2.2
-36.15,144.85,8/04/1985,0,29.2,13.9,2.4
-36.15,144.85,9/04/1985,0,28.6,12.9,2.8
-36.15,144.85,10/04/1985,0,28.8,10.9,1.3
-36.15,144.85,11/04/1985,0,31.1,12.9,0.5
-36.15,144.85,12/04/1985,0,32.6,15.3,0.3
-36.15,144.85,13/04/1985,0,32.7,14.1,0.5
-36.15,144.85,14/04/1985,0,25.8,18.3,0.7
-36.15,144.85,15/04/1985,4,20.6,13.3,1.4
-36.15,144.85,16/04/1985,2,16.9,7.5,2.2
-36.15,144.85,17/04/1985,0.4,16.4,4.9,1.8
-36.15,144.85,18/04/1985,0.1,13.4,4.9,0.7
-36.15,144.85,19/04/1985,2.4,19.1,7.1,0.9
-36.15,144.85,20/04/1985,0,18.7,6.8,1.4
-36.15,144.85,21/04/1985,0,20.8,4.6,0.8
-36.15,144.85,22/04/1985,0,21.8,6.3,1.3
-36.15,144.85,23/04/1985,0.1,22.2,6.6,1.1
-36.15,144.85,24/04/1985,0,21.6,6,0.6
-36.15,144.85,25/04/1985,0,16.4,8.4,0.7
-36.15,144.85,26/04/1985,0.4,19.6,10.5,1.1
-36.15,144.85,27/04/1985,0,22.4,5.4,2
-36.15,144.85,28/04/1985,0,23.8,5.2,1.6
-36.15,144.85,29/04/1985,0,24.3,5.8,1.3
-36.15,144.85,30/04/1985,0,23.5,7.8,0.9
