YYYY-MM-DD,daily_rain,max_temp,min_temp,et_morton_actual
27/10/1950,0,19.1,8.4,1.3
28/10/1950,0,20.8,7.9,3.6
29/10/1950,0,23.6,7.8,4.8
30/10/1950,0,25.9,9.2,1.5
31/10/1950,1.5,20.7,11,4
1/11/1950,0,19,6.6,3.6
2/11/1950,0,22.6,4,0.4
3/11/1950,6.8,23.7,10.1,2.6
4/11/1950,1.6,17.2,5.5,2.4
5/11/1950,0,23.5,6.1,3.7
6/11/1950,0,27,8.5,1.7
7/11/1950,0,22.8,13.2,1.2
8/11/1950,0,23.2,13.1,2.4
9/11/1950,8.9,28.8,13.8,5.3
10/11/1950,2.5,25.3,10.7,5.9
11/11/1950,0,24.8,7.7,4.2
12/11/1950,0,29.6,9.1,4.2
13/11/1950,0,28.2,11.6,0.9
14/11/1950,0.5,22.2,11.3,3.6
15/11/1950,0,21,7.5,4.1
16/11/1950,0,25.9,7.6,3.6
17/11/1950,0,25.4,8.6,2.7
18/11/1950,0,22.5,13.3,0.3
19/11/1950,0,20.1,13.3,1.3
20/11/1950,4.9,21.1,11.4,2.3
21/11/1950,0,25.2,10,2.3
22/11/1950,0,29.2,10.9,5.5
23/11/1950,0,28.1,13.9,4.5
24/11/1950,3.3,30.3,17.1,3.9
25/11/1950,0.1,28.2,14.7,4.7
26/11/1950,0,29.1,10.5,5.1
27/11/1950,0,32.4,10.2,2.5
28/11/1950,0,33.6,19.9,1.3
29/11/1950,0,34.5,16.5,3.6
30/11/1950,0,23.1,13,4.6
1/12/1950,0,26.6,9.8,3.8
2/12/1950,0,31.3,11.9,5.6
3/12/1950,0,36.5,15.5,5.1
4/12/1950,0,37.8,18.1,5.2
5/12/1950,0,37.1,20,4.6
6/12/1950,0,39.5,20.4,4.3
7/12/1950,0,36.5,20.9,2.6
8/12/1950,1.5,25,15.7,4.6
9/12/1950,0,23.7,8.6,2.5
10/12/1950,0,28.7,9.5,5.1
11/12/1950,0,33.8,12,1.6
12/12/1950,0,29.8,15.1,4
13/12/1950,0,34.7,13.2,5.2
14/12/1950,0,23.4,14.4,3.7
15/12/1950,0,24.3,6.9,3.1
16/12/1950,0,30,9,5
17/12/1950,0,36.3,12.5,5.1
18/12/1950,0,38,16.7,4.6
19/12/1950,0,35.3,20.5,3.3
20/12/1950,6.7,17.3,11.4,2.5
21/12/1950,9.9,21,8.2,4.2
22/12/1950,2.2,26.2,9.7,3.8
23/12/1950,0,26.2,12.9,3.5
24/12/1950,0,29.8,14.2,5.3
25/12/1950,0,30.3,12.9,4.9
26/12/1950,0,33.2,14.5,4.6
27/12/1950,0,33.1,15.3,4
28/12/1950,0,33.8,15.5,3
29/12/1950,0.4,31.9,19.5,1.4
30/12/1950,1.3,26,16.1,5.6
31/12/1950,0,27.5,11.4,5
1/01/1951,0,30.4,11.5,5.5
2/01/1951,0,33.4,14.8,1.8
3/01/1951,0,34.9,18.2,0.4
4/01/1951,0,30.8,17.9,3.6
5/01/1951,0.5,32.2,16.3,5
6/01/1951,0,35.4,15.7,4.3
7/01/1951,30,27,15.3,3.6
8/01/1951,0,28.6,10,4
9/01/1951,0,33.6,13,5.1
10/01/1951,0,36.4,16.1,3
11/01/1951,0,39.3,19.3,4.7
12/01/1951,0,40.9,21.8,1.9
13/01/1951,2.4,23.6,18.2,4.2
14/01/1951,0,30.8,11.6,2.8
15/01/1951,0,30.9,14.5,3.8
16/01/1951,0,28.9,13.7,4.3
17/01/1951,0,30.8,13.7,4.7
18/01/1951,0,31.4,14.1,4.1
19/01/1951,0,33.6,16.3,4
20/01/1951,0,36,16.4,3.8
21/01/1951,0,35.6,19.2,2.3
22/01/1951,1.2,31.5,17.6,3.3
23/01/1951,0,31.2,16,2.8
24/01/1951,0,31.8,17.1,3.7
25/01/1951,0,32,15.8,4
26/01/1951,1.2,33.1,16.4,1.8
27/01/1951,0,34.5,15,4.2
28/01/1951,0,35.3,15.9,3.9
29/01/1951,0,36.7,17.9,1.8
30/01/1951,0,38.5,18.6,2.8
31/01/1951,0,39.5,19.6,2.1
1/02/1951,0,41.2,21,2.1
2/02/1951,0,27.2,14,4.4
3/02/1951,0,30.1,11.4,3.6
4/02/1951,0,30.3,13.4,3.3
5/02/1951,0,26.5,12.4,2.5
6/02/1951,0,29.4,11.1,3.7
7/02/1951,0,35.7,12.4,4
8/02/1951,0,38.1,16,3.7
9/02/1951,0,38.5,20.6,0.1
10/02/1951,5.8,28.9,17.3,2.9
11/02/1951,0,28.5,13.6,3.9
12/02/1951,0,33.2,12.5,3.6
13/02/1951,0,31.7,16.6,0.1
14/02/1951,0.1,27.3,12.7,3.1
15/02/1951,0,34.5,12.4,2.8
16/02/1951,0,38.4,20.5,0.9
17/02/1951,0,29.1,17,0.5
18/02/1951,2.6,18.1,10.8,0.9
19/02/1951,7.9,25.4,10.7,3.3
20/02/1951,66.2,28.2,15.7,3.1
21/02/1951,10.5,28.7,18,2.4
22/02/1951,3.9,32.4,18.2,3.6
23/02/1951,12.4,32.4,17,4.1
24/02/1951,0,31.8,17.7,1.8
25/02/1951,0,32.1,16.5,2.5
26/02/1951,0,32.8,17.4,3.2
27/02/1951,0,30.5,16.6,2.9
28/02/1951,0,29.9,15.7,0.7
1/03/1951,0,31.6,19.1,1.4
2/03/1951,0,28,13.7,3.1
3/03/1951,0,29.7,12.1,0.8
4/03/1951,0,31.1,16.9,1.5
5/03/1951,0,33.9,14.4,2.7
6/03/1951,0,31.7,18.7,2.7
7/03/1951,0,24.8,9.5,2.2
8/03/1951,0,27.1,9,2.3
9/03/1951,0,27.8,10.5,2.9
10/03/1951,0,29,10.7,2.8
11/03/1951,0,32.6,12.6,2.5
12/03/1951,0,34,15.8,2.3
13/03/1951,0,35.8,16,1.8
14/03/1951,0,34.4,17,0.7
15/03/1951,0,34,18.9,1.6
16/03/1951,0,28.1,14.5,1.3
17/03/1951,0,30,14,1.8
18/03/1951,0,31.5,14.9,2.1
19/03/1951,0,29,15.4,1.4
20/03/1951,0,29.8,14.4,1.7
21/03/1951,0,24.9,13,3
22/03/1951,0,23.3,10.9,2.6
23/03/1951,0,23.4,10.2,2.1
24/03/1951,0,28.6,7.3,2.4
25/03/1951,0,33.3,12,1.5
26/03/1951,0,33.9,15.9,0.2
27/03/1951,0,29.3,13.5,1.4
28/03/1951,0,25.2,6.5,2.1
29/03/1951,0,22.1,6.1,1.7
30/03/1951,0,23.2,9,2.1
31/03/1951,0,23.5,6.1,2.3
1/04/1951,0,27.5,7.2,1.3
2/04/1951,0,21.1,10.6,1.7
3/04/1951,0,18.9,7.5,0.9
4/04/1951,0.1,20.3,10.3,1
5/04/1951,1.3,15.7,8.7,1.2
6/04/1951,0.3,17,4.7,1.5
7/04/1951,0,18.2,7.3,2.1
8/04/1951,0,19.4,5.5,1.3
9/04/1951,0,22.2,6.8,2.1
10/04/1951,0.4,21.4,9.4,0.5
11/04/1951,2.8,16.9,8.5,0.8
12/04/1951,2.7,12.6,4.5,1.4
13/04/1951,7.3,15.2,7.6,1.4
14/04/1951,0.1,16.9,5.7,1.1
15/04/1951,0,17.9,6.3,1.1
16/04/1951,0,20.5,4.7,1.8
17/04/1951,0,21.4,6.2,0.5
18/04/1951,1.6,22.2,12,1.9
19/04/1951,0,18.5,9.8,1.9
20/04/1951,0.7,17.5,9.3,1.4
21/04/1951,0.8,15.9,9.2,1.3
22/04/1951,0,16.8,7.8,1.6
23/04/1951,0.1,18.2,7.7,1.7
24/04/1951,0,20.9,4.6,0.7
25/04/1951,0,18.6,10.3,0.6
26/04/1951,1.7,16.5,8.2,0.7
27/04/1951,0,17.9,7.7,1
28/04/1951,0,19.5,6.6,1.5
29/04/1951,0,21,4.3,1.3
30/04/1951,0.1,19.5,7.5,0.5
1/05/1951,0.1,16.3,9.4,0.7
2/05/1951,0.7,18.6,6.9,0.9
3/05/1951,0,19.9,3.4,1.5
4/05/1951,0.8,19.7,8,0.6
5/05/1951,0.5,23.9,9.5,0.4
6/05/1951,1.5,20.5,10.8,1.2
7/05/1951,0,19.7,8.4,0.6
8/05/1951,5,11.8,4.5,1.2
9/05/1951,4.8,13.4,3.2,0.8
10/05/1951,1.8,14.7,4.2,0.8
11/05/1951,0,16.2,5.4,0.8
12/05/1951,0,16.9,9.3,0.5
13/05/1951,0.4,14.6,8.2,0.6
14/05/1951,2,14,4.3,1.2
15/05/1951,0.6,13.8,7.1,0.8
16/05/1951,0.3,15.1,8,1.1
17/05/1951,0,14.6,6.3,1.1
18/05/1951,0,16.9,5.5,0.7
19/05/1951,0,20,4.3,0.7
20/05/1951,0,20.3,6.6,0.6
21/05/1951,0,21.2,7.1,0.5
22/05/1951,0,20.3,6.5,0.6
23/05/1951,0,19.3,10.5,0.7
24/05/1951,35.2,13.3,8.3,0.9
25/05/1951,5.4,14.5,9.1,0.9
26/05/1951,4.6,13.8,6.2,0.8
27/05/1951,3.9,11.8,4.5,0.8
28/05/1951,1.4,13,3,0.7
29/05/1951,0.3,13.4,5.9,0.9
30/05/1951,0,15.1,7.3,0.8
31/05/1951,0,15.2,8.8,0.6
1/06/1951,0,15.9,2.3,1
2/06/1951,0,15.9,1.6,0.9
3/06/1951,0,17.7,5,0.4
4/06/1951,0,18.2,3.3,0.6
5/06/1951,0,17.6,4.9,0.6
6/06/1951,0,15.3,5.8,0.6
7/06/1951,0,15.4,4.5,0.6
8/06/1951,0,18.3,4.8,0.5
9/06/1951,0,20.5,6.1,0.4
10/06/1951,0,16.6,8.1,0.8
11/06/1951,2.2,14.1,10.2,0.6
12/06/1951,23.8,15.5,11.5,0.5
13/06/1951,14,17.9,12.3,0.8
14/06/1951,0,16.1,10.2,1.1
15/06/1951,0,16,6,0.7
16/06/1951,0,15.9,5.7,0.7
17/06/1951,0,15,5.9,0.7
18/06/1951,0,13.2,8.2,0.6
19/06/1951,0.3,12.3,7.2,0.8
20/06/1951,0,13.4,5.5,0.6
21/06/1951,0,13.7,4.2,0.8
22/06/1951,0,14.5,4.1,0.7
23/06/1951,0,13.1,3.6,0.8
24/06/1951,15.1,10.7,6.6,0.4
25/06/1951,20.5,11.7,6.9,0.6
26/06/1951,0.3,14.7,6.3,0.6
27/06/1951,0,13.5,3.2,0.7
28/06/1951,0,13.1,1.7,0.7
29/06/1951,0,13.5,1,0.7
30/06/1951,0,12.1,0.2,0.7
1/07/1951,0,13.3,-0.6,0.8
2/07/1951,0,10.6,-1.6,0.6
3/07/1951,0,12.1,2.9,0.6
4/07/1951,1.8,15.4,5,0.6
5/07/1951,3.8,14.2,6.9,0.6
6/07/1951,1.3,12.3,6,0.9
7/07/1951,0.3,12.2,5.2,0.7
8/07/1951,7,11.3,5,0.8
9/07/1951,0,14.3,4.3,0.7
10/07/1951,0,13.2,2.1,1.1
11/07/1951,0,12.3,-1.1,0.6
12/07/1951,0,10.2,0,0.8
13/07/1951,0,10.4,2,0.7
14/07/1951,0.3,11.8,3.2,0.4
15/07/1951,21.9,15.4,8.3,0.8
16/07/1951,0,12.6,4.9,0.7
17/07/1951,2.1,11.7,2.3,0.7
18/07/1951,1.3,13.9,6.5,1
19/07/1951,0.7,9.3,3.3,0.7
20/07/1951,2.2,8.6,0.2,0.7
21/07/1951,0.1,10.5,0.8,0.7
22/07/1951,0.2,11.7,5.1,0.6
23/07/1951,0.7,13.6,5.3,0.7
24/07/1951,0,14.7,3.7,0.5
25/07/1951,0,16.5,4,0.5
26/07/1951,0,17.9,3.7,0.5
27/07/1951,0,12.7,5.9,0.4
28/07/1951,0.1,15.4,4.4,0.9
29/07/1951,0,16.6,4.1,0.8
30/07/1951,0,13.5,4.5,0.9
31/07/1951,0,11.3,0.8,0.9
1/08/1951,0,13.9,3.7,0.7
2/08/1951,1.2,16.6,6.8,0.7
3/08/1951,4.6,13.9,6.6,0.8
4/08/1951,0.2,11.8,4.6,0.6
5/08/1951,0.2,12.3,3.1,1.1
6/08/1951,0.7,14.3,2.9,0.8
7/08/1951,1.7,12.1,4.9,0.7
8/08/1951,5.1,12.5,4.7,1.1
9/08/1951,3,7.9,3.1,1.1
10/08/1951,0.3,10.6,1.3,0.5
11/08/1951,3.8,11.6,1.9,1.1
12/08/1951,0.4,11.9,1.9,1.4
13/08/1951,1.3,12.8,2.1,0.9
14/08/1951,5.5,11.8,4.4,1.1
15/08/1951,0.2,13.3,0.7,1.6
16/08/1951,0,14.8,1,1.9
17/08/1951,0,14.9,1.2,1.7
18/08/1951,0,15.4,4.2,0.4
19/08/1951,0,11.4,6.2,0.7
20/08/1951,8.1,11.5,5.5,1.1
21/08/1951,6.6,12.9,5.8,1.5
22/08/1951,0,13.9,1.9,1.6
23/08/1951,0,14,3.4,1.1
24/08/1951,0,15.1,3.9,1.1
25/08/1951,0,16.7,2.4,1.8
26/08/1951,2.9,14.4,5.3,1.7
27/08/1951,0.1,12.9,4.3,1.7
28/08/1951,0.1,13,6,0.6
29/08/1951,1,14.4,7,2
30/08/1951,0.3,14.8,5,1.4
31/08/1951,0.7,15,5.4,1.4
1/09/1951,0.1,14.6,5.3,1.2
2/09/1951,0,17,4.6,3
3/09/1951,0,19.8,4.9,1.3
4/09/1951,0.2,11.4,3.4,1.3
5/09/1951,0.3,13.9,4.1,2.3
6/09/1951,0,14.8,2.3,2.1
7/09/1951,0,17.6,2,3.3
8/09/1951,0,20.1,3.4,2.7
9/09/1951,0,21.1,4.2,2.5
10/09/1951,0,22,5.8,2.3
11/09/1951,0,25.1,7.4,1.5
12/09/1951,0,24.4,10,0.8
13/09/1951,0,24.6,11.4,0.4
14/09/1951,0,22.5,8.8,1.7
15/09/1951,0,20.6,8.6,2.2
16/09/1951,0,21.4,6.1,3.6
17/09/1951,0,26.4,5,3.5
18/09/1951,0,21.4,11.3,0.5
19/09/1951,0.5,13.4,7,2.2
20/09/1951,0,16.9,2.6,1.4
21/09/1951,0.8,21.3,4,1.1
22/09/1951,0.3,17.4,5.8,1.1
23/09/1951,0,13.4,9.2,1
24/09/1951,0.8,14.6,8.1,1.8
25/09/1951,0,18,8.3,0.7
26/09/1951,0,16.3,5.9,1.8
27/09/1951,0,18.5,3.3,3.4
28/09/1951,0,21.6,5.6,1.5
29/09/1951,0.1,17,8.9,1.9
30/09/1951,0,22.6,5.3,3.1
1/10/1951,0.8,20.7,8.3,2.6
2/10/1951,0,16.8,8.3,0.9
3/10/1951,1.1,17.3,7.7,2.8
4/10/1951,0,19.4,4,4.1
5/10/1951,0,21.5,5.6,3
6/10/1951,0,22.5,6.7,3.7
7/10/1951,0,21.4,7.9,3.5
8/10/1951,0,22,7.6,3.8
9/10/1951,0,23.3,7.3,3.2
10/10/1951,0,21.8,10.3,1.4
11/10/1951,13.7,21.6,11.4,2.8
12/10/1951,0,25,9.5,2.9
13/10/1951,1,23.4,12.5,2.9
14/10/1951,0,22,11.2,3.2
15/10/1951,0,27.6,8.6,4.3
16/10/1951,2.3,20.5,12.6,2.4
17/10/1951,2.5,16.9,8.1,2.6
18/10/1951,0.8,16.6,5,2.5
19/10/1951,0,21,4.3,3
20/10/1951,0,20,5.5,4.1
21/10/1951,0,25,6.4,1.9
22/10/1951,0,19.1,9.2,0.9
23/10/1951,1.8,16.6,6.6,3.1
24/10/1951,1.1,14.8,6.9,2.2
25/10/1951,6.5,16.5,6.2,3.8
26/10/1951,0.3,19.8,5.4,2.1
27/10/1951,0.3,24,8.5,3.9
28/10/1951,0,28.7,8.8,2.5
29/10/1951,0,25.9,11.7,3.6
30/10/1951,0,20.1,8.5,2.7
31/10/1951,0.1,20.4,6.9,3.8
1/11/1951,0,25.8,3.7,4
2/11/1951,0,31.5,8.4,0.1
3/11/1951,0,31,13.1,0.5
4/11/1951,0,26.4,8.3,3.9
5/11/1951,0,31.4,9.5,0.2
6/11/1951,0.1,18.9,10,0.6
7/11/1951,0,21.7,6.5,3
8/11/1951,0,28.3,8.2,2.3
9/11/1951,0.7,18.5,9.1,2.6
10/11/1951,4,20.1,6.6,2.9
11/11/1951,0,23.9,5.2,2.5
12/11/1951,0,25.4,4.5,2.2
13/11/1951,0,22.6,6.8,3
14/11/1951,0,21.9,6.4,0.4
15/11/1951,0,20.5,11.4,2
16/11/1951,0.2,20,6.7,0.6
17/11/1951,0,22.1,6.3,3.8
18/11/1951,0,25.2,6.7,3.5
19/11/1951,0,32.9,8.4,0.6
20/11/1951,0,24.8,10.4,3
21/11/1951,0,26,8.4,4
22/11/1951,0,33.9,8.5,1.5
23/11/1951,0,24,9.5,3.4
24/11/1951,0,25.3,6.8,4.8
25/11/1951,0,28,8.8,1.9
26/11/1951,0,24,12.5,0.5
27/11/1951,3.5,18.3,9.2,2.3
28/11/1951,2.3,20,8.2,3.7
29/11/1951,0,22.9,6.9,3.3
30/11/1951,0,25.4,8.4,4.4
1/12/1951,0,29.2,9.8,4.2
2/12/1951,0,33.4,9.9,2.8
3/12/1951,0,26.3,11.9,4.1
4/12/1951,0,31,9.1,2.2
5/12/1951,0,35.9,12.7,0.3
6/12/1951,0,35.4,16.8,2.4
7/12/1951,0,33.3,13.9,1.8
8/12/1951,0,30.9,19,0.5
9/12/1951,1.2,28.5,13.8,2
10/12/1951,3.9,19.4,7.7,2.9
11/12/1951,0,24.1,7.3,2.5
12/12/1951,0,31.8,9.8,5
13/12/1951,0,27.9,13.7,2.1
14/12/1951,0,21,9.9,3.3
15/12/1951,0,22,10.3,2.4
16/12/1951,0.2,25.7,9.7,3.7
17/12/1951,0,33.7,10.3,0.3
18/12/1951,0,25.9,14.5,1.7
19/12/1951,0,23.1,11.9,2.7
20/12/1951,0,21.5,8.9,1.7
21/12/1951,0.1,23.6,8.9,2.7
22/12/1951,0.1,24.4,10.2,2.7
23/12/1951,0,27.6,10.5,4
24/12/1951,0,29.8,11.8,5.3
25/12/1951,0,35.2,14,3.8
26/12/1951,0,33.4,15.6,3.9
27/12/1951,0,39.5,15.3,3.7
28/12/1951,0,34.8,16.5,1.1
29/12/1951,0,30.3,13.3,4
30/12/1951,0,28,14.4,0.3
31/12/1951,1.4,24.1,10,3.5
1/01/1952,0,28.7,8.8,3.8
2/01/1952,0.1,29.4,11.4,2.7
3/01/1952,0,34.1,11.4,2.7
4/01/1952,1.6,27.5,18.5,2.1
5/01/1952,2.3,28.5,17.7,3.3
6/01/1952,0,29.3,14.3,2.7
7/01/1952,3.3,24.3,14.9,2.8
8/01/1952,0,24.8,10.5,3.2
9/01/1952,0,30.2,10,4.6
10/01/1952,0,35.4,12.2,0.8
11/01/1952,0,28.1,15.1,0.4
12/01/1952,0,30.8,8.9,3.7
13/01/1952,0,39.6,13.6,1.9
14/01/1952,0,26.3,15.3,2.1
15/01/1952,0,27.4,10.2,3.5
16/01/1952,0,34.1,10.6,4.4
17/01/1952,0,27.5,13.7,4.1
18/01/1952,0,31.5,10.9,4.3
19/01/1952,0,40.3,14.6,1.8
20/01/1952,0,31.7,14,2.3
21/01/1952,0,34.7,11.9,3.9
22/01/1952,0,38.6,14.2,2.3
23/01/1952,0,44.7,17.7,0.1
24/01/1952,0,41.6,28.4,0
25/01/1952,0.4,28.6,20.3,1.7
26/01/1952,0.5,25.7,13.4,2.8
27/01/1952,0,22.9,12.8,3.2
28/01/1952,0,27.2,10.3,3.7
29/01/1952,0,28.2,11.6,3.3
30/01/1952,0,33.4,12.2,3.7
31/01/1952,0,33.1,13.8,2.3
1/02/1952,0,22.1,9.1,3.2
2/02/1952,0,28.5,7.5,2.9
3/02/1952,0,31.9,11.2,2.4
4/02/1952,0,37.1,12,3.2
5/02/1952,0,41.7,17.4,0
6/02/1952,0,30.9,12,3.9
7/02/1952,0,32.5,12.3,2.6
8/02/1952,0,28.1,15.9,0.3
9/02/1952,0,36.4,13.4,2.1
10/02/1952,0,29.3,21,0.4
11/02/1952,0,23.2,14.6,2.7
12/02/1952,0,23,9.2,1.9
13/02/1952,0,26.7,12,2.9
14/02/1952,0,31.9,12.6,2.8
15/02/1952,0,34.5,16.5,0.4
16/02/1952,0,37.2,20.3,1.1
17/02/1952,0.2,32.6,16.8,0.5
18/02/1952,0,24.6,12.2,3
19/02/1952,0,25.8,10.3,1.6
20/02/1952,0,27.3,12.1,2.7
21/02/1952,0,28.1,14.2,1.1
22/02/1952,0,26.9,14.2,1.6
23/02/1952,0,26.7,12.3,2.7
24/02/1952,0,27.4,12.5,2.3
25/02/1952,0,31.1,11.7,2.5
26/02/1952,0,28.1,14.3,2.5
27/02/1952,0,25.6,9.7,1.9
28/02/1952,0,27.5,9.9,2.6
29/02/1952,0,30.7,13.1,3
1/03/1952,0.1,27.6,17.9,2.1
2/03/1952,1,28.4,12.5,2.6
3/03/1952,0,29.6,9.5,4.2
4/03/1952,0,27.9,11.9,2.5
5/03/1952,0,26.4,9.6,2
6/03/1952,0,28.1,9.9,2.3
7/03/1952,0,34.2,13.1,2.4
8/03/1952,0,34.2,14.9,2.1
9/03/1952,0,34.7,15.3,1.5
10/03/1952,0,34.3,16.5,0.1
11/03/1952,0,32.3,19.6,0.6
12/03/1952,0.2,25.4,15.2,2.6
13/03/1952,0,24.3,9.8,2.1
14/03/1952,0,25.1,11,1.9
15/03/1952,0,27.7,10.7,1
16/03/1952,0,30.7,12.8,2.4
17/03/1952,0,32.1,13,1.8
18/03/1952,0,34,15.5,0.2
19/03/1952,0,28.4,17.4,0.3
20/03/1952,0.3,26.6,16.7,2.4
21/03/1952,4.6,16.7,13.4,1.8
22/03/1952,5.7,18.3,11.2,1.9
23/03/1952,2.3,22.4,11.4,1.5
24/03/1952,0,23.3,8.3,1.8
25/03/1952,0,21.2,8.4,2.4
26/03/1952,0,29,9.8,1.1
27/03/1952,0,32.2,11.9,1
28/03/1952,0,35,12,1.2
29/03/1952,0,34.3,15.3,0.3
30/03/1952,0,33.3,16.7,1.6
31/03/1952,0,33,17.1,0.4
1/04/1952,0,21.6,11.9,0.7
2/04/1952,0,21.7,5.5,0.9
3/04/1952,0,23.2,8.1,1.8
4/04/1952,0,23.5,8,1.9
5/04/1952,0,27.2,8.3,1.5
6/04/1952,0.1,29.7,12.8,1.2
7/04/1952,1.5,25.3,13.3,1.3
8/04/1952,0,28.4,13.7,0.6
9/04/1952,3.5,22.7,12.7,0.4
10/04/1952,0,22.2,7.6,1.8
11/04/1952,0,23.7,8.5,1.4
12/04/1952,0,22.5,10.9,0.6
13/04/1952,0.9,19,10,0.6
14/04/1952,4.6,21.3,11.6,0.8
15/04/1952,1.3,20.9,11,1.7
16/04/1952,0.9,23.5,9,2.4
17/04/1952,14.1,19.7,11.8,0.9
18/04/1952,14,14.2,5.9,1.5
19/04/1952,3.6,15.6,8.4,1.7
20/04/1952,0.3,15.2,6.1,1.2
21/04/1952,0,18.3,4.5,1.4
22/04/1952,0.3,21.4,7.7,1.3
23/04/1952,0.3,19.1,9.9,1.1
24/04/1952,0,16.7,9.5,1.2
25/04/1952,7.8,18.1,8.6,0.6
26/04/1952,0.6,16.5,5.4,0.8
27/04/1952,0,16,7.1,0.7
28/04/1952,0,12.2,6,1.2
29/04/1952,3.4,12.7,1.9,0.9
30/04/1952,4.1,14,5.1,0.8
1/05/1952,0,14.7,3.6,1.4
2/05/1952,0,17.5,4.1,1.4
3/05/1952,0,20.2,3.5,1.4
4/05/1952,0,22.6,4.2,1.7
5/05/1952,0,23.2,6.1,0.7
6/05/1952,0,22,9.9,0.4
7/05/1952,0,23.4,12.6,0.3
8/05/1952,8.8,16.5,9.4,1.6
9/05/1952,0,17.2,7.2,0.8
10/05/1952,0,16.5,4,0.9
11/05/1952,0,16.8,4.2,1.2
12/05/1952,0,16.9,4.7,0.6
13/05/1952,0,15.4,4.9,0.9
14/05/1952,5.6,16.2,9.1,0.8
15/05/1952,0.8,17.3,9.9,1.2
16/05/1952,3.4,13.8,9.8,0.5
17/05/1952,5.8,16.4,7.7,1.2
18/05/1952,0.3,16.8,6.2,0.8
19/05/1952,0.9,15.6,7.3,0.6
20/05/1952,2.7,14.1,6.1,0.7
21/05/1952,0,13.3,-0.4,1.4
22/05/1952,0,13.9,0.5,0.8
23/05/1952,1.7,9.6,4.6,0.7
24/05/1952,9,12.7,3.6,0.8
25/05/1952,0.8,15.7,5.5,0.8
26/05/1952,0,13.8,4.4,0.7
27/05/1952,0.2,12.2,2.2,0.6
28/05/1952,0,11.7,4.1,0.6
29/05/1952,6.8,15.9,7.5,0.7
30/05/1952,1.4,14.7,8.3,0.9
31/05/1952,17.3,13.3,7,0.7
1/06/1952,1.5,13.3,6.2,0.5
2/06/1952,8.2,14.8,4.4,0.6
3/06/1952,2.5,14.9,6.5,0.6
4/06/1952,0.2,18.9,4.8,0.5
5/06/1952,0.7,16,9.2,0.5
6/06/1952,6.4,16.5,10.2,0.6
7/06/1952,2.3,13.2,5.2,0.8
8/06/1952,0,13.3,5.1,0.7
9/06/1952,0.1,12.6,3.9,0.7
10/06/1952,0,12.6,3.3,0.7
11/06/1952,0,10.1,1.7,0.8
12/06/1952,0,10.2,1.4,0.6
13/06/1952,0.1,12.2,0.9,0.3
14/06/1952,0,14.4,4.3,0.6
15/06/1952,19.5,14.8,8.5,0.5
16/06/1952,6.1,13.7,7.4,0.4
17/06/1952,3.5,15.2,8.2,0.7
18/06/1952,3,14,7.9,0.9
19/06/1952,1.8,13.5,7.3,0.8
20/06/1952,0.6,13.1,2.8,0.7
21/06/1952,0.2,14.3,4.7,0.6
22/06/1952,11.5,12.5,6.4,0.6
23/06/1952,0.1,14,3.8,0.7
24/06/1952,0,15.3,6.2,0.2
25/06/1952,1.6,14.7,5.1,0.7
26/06/1952,0.1,14.7,5.2,0.7
27/06/1952,0.8,14.2,6.1,0.7
28/06/1952,0.1,13.9,5.3,0.7
29/06/1952,1.3,10.5,4,0.6
30/06/1952,0.6,10.7,0.7,0.6
1/07/1952,0,9.9,0.6,0.7
2/07/1952,0,11,1.3,0.7
3/07/1952,0,10.8,4.3,0.3
4/07/1952,1.9,10.1,2.7,0.6
5/07/1952,1.9,9.3,2.1,0.7
6/07/1952,0.3,11.3,1.9,0.9
7/07/1952,0,12.4,1.4,0.7
8/07/1952,0,12.2,-0.4,0.7
9/07/1952,0.1,11.9,-1.3,0.9
10/07/1952,0.1,13,-0.8,0.6
11/07/1952,0,12.5,2.8,0.6
12/07/1952,2.3,13.5,4.7,0.7
13/07/1952,6.3,10,2.3,0.8
14/07/1952,0,10.7,1.1,0.6
15/07/1952,0,12,-0.9,0.7
16/07/1952,0.2,8.5,1.1,0.4
17/07/1952,1.5,11.5,2.8,0.8
18/07/1952,1.4,11.6,0.8,0.7
19/07/1952,3.3,11.5,1.1,1.2
20/07/1952,0.1,11.1,2,0.6
21/07/1952,0,10.7,-0.8,0.9
22/07/1952,0,11.6,0.7,0.7
23/07/1952,0,12.4,-1.7,0.7
24/07/1952,0,13.6,-1.5,0.6
25/07/1952,0,15.7,1.2,0.8
26/07/1952,0,16.9,3,0.6
27/07/1952,0,15.6,5.3,0.6
28/07/1952,0.1,17.2,2.4,0.6
29/07/1952,0,15.7,6.5,0.5
30/07/1952,0.5,16.7,8.6,0.7
31/07/1952,19,15.1,6.5,1.2
1/08/1952,0,16.5,4.3,0.6
2/08/1952,0,15,5.7,1.2
3/08/1952,0,14.7,4.2,0.8
4/08/1952,0.3,13.8,2,0.7
5/08/1952,0.7,16.6,6.6,1
6/08/1952,0,14.2,3.9,0.6
7/08/1952,0.3,16.9,2.9,1
8/08/1952,0.2,13,4.7,0.9
9/08/1952,5.7,15,6.1,0.8
10/08/1952,0,17.7,8.8,0.7
11/08/1952,0,18.4,8,0.8
12/08/1952,0,15.7,5.7,0.5
13/08/1952,0,15.1,3.1,1
14/08/1952,0,16.8,1.7,1.2
15/08/1952,0,16.8,1.5,1.8
16/08/1952,0,17.6,1.8,1.6
17/08/1952,0,17.7,4.1,0.7
